silence_windows,beacon_12,beacon_15,src2dst_max_piat_ms,wavelet_2,wavelet_11,wavelet_1,wavelet_0,window_delta_2,window_delta_6,window_delta_4,mean_packet_size_delta,main_class,second_class
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
1,0,0,661,118139.721,10028.574,132654.646,0.0,64240,64240,64240,223.0,hancitor,dropper
2,0,0,363,58623.177,73161.32,85116.838,31928.622,64240,0,64240,318.11111,emotet,dropper
8,0,0,971,24120.54,261349.146,143592.174,0.0,64240,64240,64240,1211.54639,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
2,0,0,393,58623.177,73161.32,85116.838,31928.622,64240,0,64240,357.11111,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,-54,-22044,30855,10505.831,352.259,14600.776,193.083,65535,0,65535,189.4,valak,infostealer
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,360.66667,hancitor,dropper
4,0,0,43,0.0,0.0,0.0,94066.0,0,0,0,780.06186,dridex,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,100.2,hancitor,dropper
3,0,0,222,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,226.28571,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
1,0,0,943,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,324.6,emotet,dropper
0,-54,614,0,11490.816,1925.279,15855.074,128.276,65535,0,65535,181.6,valak,infostealer
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,162036.817,12449.981,49696.879,0.0,65535,0,0,1053.125,valak,infostealer
5,-140,-140,59965,74648.227,1539.223,97761.21,2927.25,514,513,514,261.85714,icedid,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
5,0,0,8256,0.0,0.0,0.0,81538.0,0,0,0,817.23711,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
4,0,0,59938,65278.643,8006.893,87903.782,190.866,0,0,0,244.5,valak,infostealer
0,0,0,0,3122.888,0.0,2177.889,0.0,0,0,0,388.57143,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,3122.888,0.0,2177.889,0.0,0,0,0,384.28571,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
5,0,0,368,0.0,0.0,138153.109,0.0,0,0,0,968.18557,emotet,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,360.66667,hancitor,dropper
3,0,0,220,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,100.6,hancitor,dropper
4,0,0,1487,0.0,0.0,0.0,86544.0,0,0,0,873.01031,qakbot,
3,0,0,488,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,458.78261,emotet,dropper
13,0,0,310,0.0,0.0,0.0,103209.0,0,0,0,591.59794,dridex,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
5,-140,-140,59943,80704.004,1539.223,105674.589,3202.226,255,255,255,260.71429,icedid,infostealer
2,0,0,631,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,360.66667,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,-754,-646,0,608.227,10432.563,1968.046,1877.036,65535,65535,65535,165.2,valak,infostealer
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,226.42857,hancitor,dropper
0,0,0,0,24182.893,0.0,42859.156,0.0,64240,0,64240,343.26316,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,360.66667,hancitor,dropper
1,0,0,691,121427.154,0.0,832072.348,0.0,0,0,0,336.31579,zloader,dropper
3,0,0,138,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,8015,69352.093,96529.173,92753.442,6363.535,0,0,0,2.4,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,221.71429,hancitor,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,360.66667,hancitor,dropper
3,0,0,442,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,445.54545,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,710,-17793,0,11378.027,30659.489,15634.392,627.417,65535,65535,1023,145.71429,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,100.2,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,60,60,0,68536.456,957.617,89693.958,2823.489,516,516,516,175.58763,icedid,infostealer
2,0,0,160,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,118139.721,10028.574,132654.646,0.0,64240,64240,64240,224.25,hancitor,dropper
2,0,0,150,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
2,-108,588,75104,3473.245,3231.178,2685.501,1967.522,63011,64240,64240,113.8,hancitor,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,226.28571,hancitor,dropper
4,0,0,94,58623.177,73161.32,85116.838,31928.622,64240,0,64240,226.42857,emotet,dropper
0,60,714,0,585.557,3780.759,1942.904,2177.511,65535,1022,65535,176.18182,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
2,-754,-646,80741,608.227,10432.563,1968.046,1877.036,65535,65535,65535,189.2,valak,infostealer
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
3,0,0,437,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,449.04348,emotet,dropper
3,0,0,389,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
2,0,0,42224,76490.47,1539.223,100168.56,3010.901,64,63,63,263.71429,valak,infostealer
0,-140,-140,0,74648.227,1539.223,97761.21,2927.25,514,513,514,261.85714,icedid,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,101.6,hancitor,dropper
1,0,0,1745,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,360.66667,emotet,dropper
4,0,0,956,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,974.12371,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,226.42857,hancitor,dropper
1,0,0,1229,20167.984,49446.678,35682.303,14514.265,64240,0,0,362.33333,hancitor,dropper
2,54,54,109396,19051.812,8253.488,10347.454,132986.747,65535,65535,65535,254.88889,qakbot,
2,0,0,415,58623.177,73161.32,85116.838,31928.622,64240,0,64240,355.33333,emotet,dropper
0,54,54,75727,19051.812,8253.488,10347.454,132986.747,65535,65535,65535,247.66667,qakbot,
1,0,0,794,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,362.44444,emotet,dropper
1,0,0,75077,1147.951,3047.968,1795.268,2759.392,62891,64240,64240,112.2,hancitor,dropper
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,194.18182,icedid,infostealer
2,0,0,161,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,226.28571,hancitor,dropper
3,0,0,178,24120.54,261349.146,143592.174,0.0,64240,64240,64240,226.42857,emotet,dropper
1,0,0,338,7427.034,0.0,847720.621,0.0,0,0,0,216.5,zloader,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,27449.541,0.0,141964.414,205874.0,0,0,0,506.47619,hancitor,dropper
0,710,-17793,0,11378.027,30659.489,15634.392,627.417,65535,65535,1023,169.45455,valak,infostealer
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
1,0,0,995,176404.179,0.0,302360.274,0.0,0,0,0,218.5,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
1,0,0,649,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,360.66667,emotet,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,-140,-140,0,74648.227,1539.223,97761.21,2927.25,514,513,514,285.54639,icedid,infostealer
1,60,714,23045,585.557,3780.759,1942.904,2177.511,65535,1022,65535,136.85714,valak,infostealer
0,0,0,0,0.0,0.0,98615.94,0.0,0,0,0,660.41237,hancitor,dropper
8,0,0,252,4585.569,2673.727,15206.537,60157.457,8192,64,8192,412.43299,valak,infostealer
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,103.4,hancitor,dropper
0,0,0,74816,1147.951,3047.968,1795.268,2759.392,62891,64240,64240,112.2,hancitor,dropper
2,0,0,160,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
1,0,0,75045,1147.951,3047.968,1795.268,2759.392,62891,64240,64240,112.2,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,-2320,-2184,0,145989.565,12123.202,44028.884,57510.142,65535,0,65535,688.24742,qakbot,
0,0,0,0,52537.361,8718.841,81139.389,78244.726,0,0,0,241.75,valak,infostealer
0,0,0,0,7179.215,8981.859,3021.798,59872.159,0,0,0,274.0,qakbot,Obama271
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
5,0,0,59940,59870.917,8870.303,138576.392,53437.014,0,0,0,244.5,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
3,0,0,426,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,447.0,emotet,dropper
4,0,0,60006,103.923,0.0,84.853,1852.0,0,0,0,103.5,dridex,infostealer
0,0,0,1526,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,360.66667,emotet,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
2,0,0,2821,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,2.4,hancitor,dropper
2,0,0,36537,76490.47,1539.223,100168.56,3010.901,64,63,63,263.71429,valak,infostealer
2,0,0,77643,2924.971,8062.317,3784.431,1174.01,0,0,0,228.77778,qakbot,
0,-140,-140,0,74648.227,1539.223,97761.21,2927.25,514,513,514,273.03226,icedid,infostealer
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,360.55556,hancitor,dropper
0,0,0,0,103.923,0.0,84.853,1852.0,0,0,0,463.40206,dridex,infostealer
3,0,0,427,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,462.63636,emotet,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,360.66667,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
3,0,0,10662,0.0,0.0,305.47,1503.0,0,0,0,223.0,dridex,infostealer
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
2,0,0,364,58623.177,73161.32,85116.838,31928.622,64240,0,64240,364.22222,emotet,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
1,0,0,74992,1147.951,3047.968,1795.268,2759.392,62891,64240,64240,112.2,hancitor,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,103.4,hancitor,dropper
2,0,0,530,23891.909,0.0,178223.436,0.0,64240,0,64240,362.66667,emotet,dropper
1,0,0,68,2540.919,0.0,870868.469,0.0,0,0,0,692.63918,zloader,dropper
0,-54,614,0,11490.816,1925.279,15855.074,128.276,65535,0,65535,266.44444,valak,infostealer
0,0,0,0,162036.817,12449.981,49696.879,0.0,65535,0,0,388.85714,valak,infostealer
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,121427.154,0.0,832072.348,0.0,0,0,0,491.53846,zloader,dropper
0,0,0,0,58623.177,73161.32,85116.838,31928.622,64240,0,64240,226.42857,emotet,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
17,0,0,353,0.0,0.0,0.0,74929.0,0,0,0,1154.2268,valak,infostealer
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,0.0,qakbot,Obama271
9,0,0,488,7427.034,0.0,847720.621,0.0,0,0,0,1100.2268,zloader,dropper
0,-754,-646,52460,608.227,10432.563,1968.046,1877.036,65535,65535,65535,189.2,valak,infostealer
6,0,0,97,0.0,0.0,0.0,133096.0,0,0,0,2218.90722,emotet,dropper
2,0,0,9711,0.0,0.0,3303.603,286.0,64240,0,64240,2.0,dridex,infostealer
45,-111,-111,59915,632.989,1211.806,995.769,334.289,64049,64043,64046,15.93814,icedid,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
1,-108,635,75974,1961.971,3054.149,726.205,738.793,65535,65535,0,137.0,hancitor,dropper
0,0,0,1,162036.817,12449.981,49696.879,0.0,65535,0,0,309.14286,valak,infostealer
0,-54,614,0,11490.816,1925.279,15855.074,128.276,65535,0,65535,181.2,valak,infostealer
3,-2320,-2184,79662,145989.565,12123.202,44028.884,57510.142,65535,0,65535,301.90909,qakbot,
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,226.42857,hancitor,dropper
6,0,0,225,0.0,0.0,136043.102,0.0,0,0,0,958.74227,emotet,dropper
0,0,0,0,118139.721,10028.574,132654.646,0.0,64240,64240,64240,182.8,hancitor,dropper
0,0,0,0,72799.827,0.0,276560.776,0.0,0,0,0,520.21739,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,-108,588,0,3473.245,3231.178,2685.501,1967.522,63011,64240,64240,162.0,hancitor,dropper
3,0,0,426,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,426.17391,emotet,dropper
2,0,0,408,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,-54,-22044,61679,10505.831,352.259,14600.776,193.083,65535,0,65535,289.11111,valak,infostealer
8,-140,-140,1003,80704.004,1539.223,105674.589,3202.226,255,255,255,394.28866,icedid,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
2,-108,635,68093,1961.971,3054.149,726.205,738.793,65535,65535,0,123.2,hancitor,dropper
0,-140,-140,0,74648.227,1539.223,97761.21,2927.25,514,513,514,286.42105,icedid,infostealer
1,0,0,64981,187.061,0.0,1168.14,0.0,64074,0,0,109.5,emotet,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
11,0,0,188,0.0,0.0,0.0,87898.0,0,0,0,936.84536,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,183.66667,icedid,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,100.2,hancitor,dropper
0,-108,588,74848,3473.245,3231.178,2685.501,1967.522,63011,64240,64240,113.8,hancitor,dropper
2,0,0,358,58623.177,73161.32,85116.838,31928.622,64240,0,64240,366.0,emotet,dropper
3,0,0,430,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,397.91667,emotet,dropper
0,0,0,0,176404.179,0.0,302360.274,0.0,0,0,0,175.2,hancitor,dropper
2,0,0,356,58623.177,73161.32,85116.838,31928.622,64240,0,64240,366.0,emotet,dropper
3,0,0,481,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,384.0,emotet,dropper
2,0,0,409,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,178.8,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,6013,63312.218,14156.762,108089.687,25425.564,0,0,0,2.4,hancitor,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
1,0,0,134,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
2,0,0,708,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,360.66667,emotet,dropper
7,0,0,59942,76490.47,1539.223,100168.56,3010.901,64,63,63,263.71429,valak,infostealer
8,0,0,460,103.923,0.0,390267.789,23884.0,0,40960,40960,589.76923,dridex,infostealer
2,0,0,66396,1147.951,3047.968,1795.268,2759.392,62891,64240,64240,112.2,hancitor,dropper
8,0,0,73,0.0,0.0,126014.914,85074.0,0,0,0,293.22353,icedid,infostealer
5,0,0,668,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,790.49485,emotet,dropper
2,0,0,29618,2924.971,8062.317,3784.431,1174.01,0,0,0,251.77778,qakbot,
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,75041,1147.951,3047.968,1795.268,2759.392,62891,64240,64240,112.2,hancitor,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,226.28571,hancitor,dropper
1,0,0,2794,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,341.68421,emotet,dropper
5,0,0,241,0.0,0.0,0.0,85985.0,0,0,0,857.31959,icedid,infostealer
2,0,0,797,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,324.6,emotet,dropper
0,0,0,0,59472.973,14662.998,80992.884,11983.939,0,0,0,162.35294,icedid,infostealer
1,0,0,761,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,360.66667,emotet,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
2,0,0,598,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,360.66667,emotet,dropper
2,0,0,366,58623.177,73161.32,85116.838,31928.622,64240,0,64240,364.22222,emotet,dropper
0,0,0,0,114.315,228.631,373.352,0.0,0,0,0,2.4,qakbot,Obama271
0,0,0,0,72799.827,0.0,276560.776,0.0,0,0,0,682.0,hancitor,dropper
0,0,0,0,76490.47,1539.223,100168.56,3010.901,64,63,63,263.71429,valak,infostealer
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,-54,-22044,0,10505.831,352.259,14600.776,193.083,65535,0,65535,287.77778,valak,infostealer
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,0,0,0,20167.984,49446.678,35682.303,14514.265,64240,0,0,226.28571,hancitor,dropper
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,353.55556,hancitor,dropper
2,-120,596,60720,688.126,3020.57,1192.307,2799.17,63515,64240,64240,110.0,hancitor,dropper
5,-140,-140,59939,74648.227,1539.223,97761.21,2927.25,514,513,514,261.85714,icedid,infostealer
0,0,0,0,93.531,2999.912,350.725,0.0,0,64240,0,0.0,valak,infostealer
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,360.66667,hancitor,dropper
2,0,0,396,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
1,0,0,646,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,360.66667,emotet,dropper
2,0,0,179,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
6,-140,-140,59943,74096.713,1539.223,97040.521,2902.207,258,258,258,263.85714,icedid,infostealer
0,0,0,0,58623.177,73161.32,85116.838,31928.622,64240,0,64240,221.85714,emotet,dropper
1,-1613,-1352,78390,8870.277,4081.452,46737.861,47221.474,65535,65535,65535,206.5,qakbot,
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
0,-54,614,0,11490.816,1925.279,15855.074,128.276,65535,0,65535,125.2,valak,infostealer
0,0,0,0,118139.721,10028.574,132654.646,0.0,64240,64240,64240,221.25,hancitor,dropper
3,0,0,430,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,710.259,3407.756,1104.566,890.473,0,0,0,215.42857,valak,infostealer
0,0,0,0,114.315,0.0,373.352,0.0,0,0,0,2.4,qakbot,Obama271
0,0,0,0,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,360.66667,hancitor,dropper
2,0,0,318,20041.71,63871.59,35509.941,14575.814,64240,64240,64240,226.42857,hancitor,dropper
3,0,0,429,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,434.09091,emotet,dropper
0,0,0,0,198224.555,0.0,138375.14,0.0,0,0,0,129.25,hancitor,dropper
0,0,0,0,69352.093,96529.173,92753.442,6363.535,0,0,0,125.75,hancitor,dropper
1,0,0,975,20167.984,49446.678,35682.303,14514.265,64240,0,0,353.44444,hancitor,dropper
0,0,0,0,7179.215,8981.859,3021.798,59872.159,0,0,0,235.97938,qakbot,Obama271
3,0,0,175,23891.909,0.0,178223.436,0.0,64240,0,64240,226.71429,emotet,dropper
3,0,0,251,162036.817,12449.981,49696.879,0.0,65535,0,0,770.05128,valak,infostealer
3,0,0,430,52527.42,124299.329,76501.806,29731.133,64240,64240,64240,338.0,emotet,dropper
2,0,0,132,69352.093,96529.173,92753.442,6363.535,0,0,0,125.25,hancitor,dropper
2,0,0,461,24120.54,261349.146,143592.174,0.0,64240,64240,64240,366.0,emotet,dropper
2,0,0,221,63312.218,14156.762,108089.687,25425.564,0,0,0,127.0,hancitor,dropper
0,0,0,0,58623.177,73161.32,85116.838,31928.622,64240,0,64240,221.85714,emotet,dropper
0,0,0,0,1960.458,5797.749,4390.653,2273.574,0,0,0,186.33333,icedid,infostealer
7,0,0,162,0.0,0.0,161238.731,0.0,0,0,0,1090.16495,emotet,dropper
1,0,0,1836,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,350.0,emotet,dropper
3,0,0,230,75378.124,35618.589,107440.531,16736.176,64240,64240,64240,226.42857,emotet,dropper
0,0,0,0,2090.565,1320.28,1118.174,884.324,0,0,0,36.0,qakbot,Obama271
2,0,0,360,58623.177,73161.32,85116.838,31928.622,64240,0,64240,366.0,emotet,dropper
2,0,0,75033,948.494,3276.055,1529.374,2823.066,65535,0,0,117.0,hancitor,dropper
